id,type,URL,rgb_color
,dish,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/d08f8777_6e60_4bb6_a37d_a3bb017a9260/mid_00387164_001.jpg,"rgb(0, 0, 32): 0.17; rgb(192, 192, 192): 0.13; rgb(128, 128, 160): 0.12; rgb(96, 96, 128): 0.12; rgb(160, 160, 192): 0.10; rgb(0, 32, 64): 0.10; rgb(0, 0, 64): 0.09; rgb(64, 64, 96): 0.09; rgb(160, 160, 160): 0.08"
,dish,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/ee28f822_a0ff_413b_b3b0_a3bb017adbe7/mid_00387309_001.jpg,"rgb(32, 64, 96): 0.18; rgb(0, 32, 64): 0.17; rgb(0, 0, 32): 0.17; rgb(64, 96, 128): 0.13; rgb(0, 0, 64): 0.12; rgb(32, 32, 64): 0.12; rgb(128, 160, 160): 0.11"
,dish,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/627af98e_2856_4a20_a78e_a3bc00683d19/mid_00389036_001.jpg,"rgb(64, 64, 64): 0.74; rgb(0, 32, 64): 0.10; rgb(192, 192, 192): 0.08; rgb(160, 192, 192): 0.08"
,,,
第三页,,,
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/b382b0aa_641d_4fd1_9d73_a3bb017adfbd/mid_00387200_001.jpg,"rgb(128, 128, 128): 0.41; rgb(128, 128, 160): 0.38; rgb(160, 160, 160): 0.12; rgb(128, 160, 160): 0.09"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/6234538c_bba3_4044_bd83_a3bb017afac7/mid_00387210_001.jpg,"rgb(64, 64, 64): 0.70; rgb(32, 32, 64): 0.16; rgb(128, 128, 128): 0.14"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/d765043c_da57_442f_b3c9_a3ba0161fedb/mid_00264264_001.jpg,"rgb(0, 0, 0): 0.43; rgb(192, 192, 192): 0.31; rgb(224, 224, 224): 0.25"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/bc2f4cf2_348c_4146_afb1_a3bb016d8494/mid_00382886_001.jpg,"rgb(0, 32, 64): 0.52; rgb(0, 32, 32): 0.21; rgb(64, 96, 96): 0.18; rgb(0, 64, 96): 0.10"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/a976c7c2_b075_4ec1_823c_a3bb017a1a69/mid_00387090_001.jpg,"rgb(224, 224, 224): 0.72; rgb(64, 64, 64): 0.19; rgb(192, 224, 224): 0.09"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/f9bf6143_8d30_4dc0_9274_a3bc006986df/mid_00389528_001.jpg,"rgb(32, 32, 32): 0.75; rgb(0, 0, 32): 0.09; rgb(64, 64, 64): 0.08; rgb(0, 32, 32): 0.08"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_21/405b9595_2527_4929_9cb5_a3bb0164ea9f/mid_00380144_001.jpg,"rgb(64, 64, 96): 0.25; rgb(64, 64, 64): 0.23; rgb(0, 0, 32): 0.20; rgb(160, 160, 160): 0.11; rgb(0, 32, 64): 0.10; rgb(128, 128, 128): 0.10"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/a4d2514f_ebeb_4c99_b936_a3bc00696858/mid_00389562_001.jpg,"rgb(32, 32, 32): 0.48; rgb(32, 32, 64): 0.43; rgb(96, 96, 96): 0.09"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/d09ca52a_b2e4_4e65_b83c_a3bc0069707f/mid_00389566_001.jpg,"rgb(0, 32, 32): 0.29; rgb(0, 0, 32): 0.23; rgb(64, 64, 64): 0.20; rgb(64, 64, 96): 0.11; rgb(32, 32, 32): 0.10; rgb(128, 160, 160): 0.07"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/8_15/9e278cc3_24c3_46c9_99d7_a3be0106aa23/mid_00442818_001.jpg,"rgb(32, 32, 64): 0.24; rgb(96, 96, 96): 0.19; rgb(64, 64, 64): 0.17; rgb(32, 64, 64): 0.11; rgb(64, 64, 96): 0.11; rgb(32, 32, 32): 0.10; rgb(128, 128, 128): 0.08"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/b08a0451_c10a_4a80_a37a_a3bc006a2470/mid_00389653_001.jpg,"rgb(32, 32, 64): 0.49; rgb(32, 32, 32): 0.38; rgb(64, 64, 96): 0.12"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/6e2ed7d1_7471_4df4_8631_a3bc00687d77/mid_00389159_001.jpg,"rgb(32, 64, 64): 0.36; rgb(64, 64, 96): 0.35; rgb(64, 64, 64): 0.19; rgb(32, 32, 64): 0.10"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/ad717312_cf42_4933_a71a_a3bc006cd951/mid_00390523_001.jpg,"rgb(64, 64, 64): 0.61; rgb(0, 32, 64): 0.17; rgb(0, 64, 96): 0.11; rgb(160, 160, 160): 0.10"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/a4d2514f_ebeb_4c99_b936_a3bc00696858/mid_00389562_001.jpg,"rgb(32, 32, 32): 0.48; rgb(32, 32, 64): 0.43; rgb(96, 96, 96): 0.09"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/28c7032d_0034_4d2d_8d83_a3bc006862fa/mid_00389098_001.jpg,"rgb(32, 32, 32): 0.77; rgb(32, 32, 64): 0.16; rgb(64, 64, 64): 0.07"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/13cfd28e_d8bf_46ca_ae07_a3bc006833fa/mid_00389132_001.jpg,"rgb(32, 64, 64): 0.65; rgb(32, 32, 32): 0.10; rgb(32, 32, 64): 0.09; rgb(0, 32, 32): 0.08; rgb(0, 32, 64): 0.07"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/e5b8e1c7_a265_49e1_bf9e_a3bc0068556e/mid_00389093_001.jpg,"rgb(96, 96, 96): 0.78; rgb(64, 64, 96): 0.13; rgb(64, 64, 64): 0.10"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/73914e22_9d9a_4630_b1d5_a3bb0179f79f/mid_00387120_001.jpg,"rgb(0, 0, 32): 0.37; rgb(32, 32, 32): 0.27; rgb(0, 0, 0): 0.14; rgb(64, 64, 96): 0.12; rgb(64, 64, 64): 0.11"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_23/9efa9538_59de_420c_a445_a3bb017b633d/mid_00387363_001.jpg,"rgb(32, 32, 32): 0.50; rgb(96, 96, 96): 0.20; rgb(64, 64, 64): 0.15; rgb(32, 32, 64): 0.14"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/fd58cc2d_bb1e_4f46_b6c2_a3bb0179faf3/mid_00387122_001.jpg,"rgb(64, 64, 64): 0.57; rgb(32, 64, 64): 0.25; rgb(96, 96, 96): 0.09; rgb(96, 96, 128): 0.09"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_2/381d6f3f_94c1_49d6_b4ce_a3c10026e123/mid_00588759_001.jpg,"rgb(160, 160, 160): 0.24; rgb(192, 192, 192): 0.19; rgb(64, 64, 96): 0.14; rgb(160, 192, 192): 0.11; rgb(96, 96, 128): 0.09; rgb(64, 96, 96): 0.08; rgb(128, 128, 128): 0.08; rgb(32, 32, 64): 0.07"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/3302396e_1b6a_4a46_85bd_a3bc00684ad4/mid_00389088_001.jpg,"rgb(32, 64, 64): 0.34; rgb(32, 32, 64): 0.25; rgb(32, 32, 32): 0.14; rgb(0, 32, 32): 0.13; rgb(0, 0, 32): 0.08; rgb(64, 64, 96): 0.07"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/9_16/123599f5_a380_40ee_bbf1_a3bf010888ef/mid_00526026_001.jpg,"rgb(32, 32, 64): 0.28; rgb(64, 64, 64): 0.22; rgb(32, 32, 32): 0.21; rgb(64, 64, 96): 0.18; rgb(32, 64, 64): 0.10"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_21/a2fcd718_35c9_4195_9326_a3bb01650d19/mid_00380162_001.jpg,"rgb(32, 32, 32): 0.50; rgb(64, 64, 64): 0.22; rgb(32, 32, 64): 0.22; rgb(64, 96, 96): 0.07"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/ad5f6d0d_9b6d_4228_94f6_a3bb017ac485/mid_00387187_001.jpg,"rgb(64, 64, 64): 0.65; rgb(64, 64, 96): 0.23; rgb(32, 32, 64): 0.12"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_21/e5ad7489_5ee1_40a3_aff6_a3bb01653a62/mid_00380136_001.jpg,"rgb(0, 0, 32): 0.39; rgb(0, 0, 0): 0.36; rgb(32, 32, 32): 0.25"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/26f92945_493f_47df_8bbc_a3bb0179bf01/00386909_001.jpg,"rgb(128, 128, 128): 0.64; rgb(96, 96, 96): 0.27; rgb(96, 96, 128): 0.09"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/8_15/252204c4_57e8_4fd3_8cb9_a3be01069c51/mid_00442813_001.jpg,"rgb(32, 32, 64): 0.25; rgb(96, 96, 96): 0.20; rgb(64, 64, 64): 0.15; rgb(32, 64, 64): 0.11; rgb(128, 128, 128): 0.11; rgb(64, 64, 96): 0.10; rgb(32, 32, 32): 0.09"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/8_15/2eee48d1_9f95_472b_9003_a3be0106a0f6/mid_00442815_001.jpg,"rgb(32, 32, 64): 0.27; rgb(64, 64, 64): 0.19; rgb(32, 32, 32): 0.19; rgb(96, 96, 96): 0.15; rgb(32, 64, 64): 0.13; rgb(0, 32, 32): 0.07"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/41b53c60_575e_4ba4_b75d_a3bc006cf11e/mid_00390535_001.jpg,"rgb(0, 0, 0): 0.22; rgb(192, 192, 192): 0.20; rgb(32, 64, 64): 0.17; rgb(0, 0, 32): 0.17; rgb(64, 64, 64): 0.12; rgb(0, 32, 32): 0.11"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/7137e286_9ee1_4161_bbd7_a3bc0069b6ae/mid_00389600_001.jpg,"rgb(32, 32, 32): 0.91; rgb(160, 192, 192): 0.09"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
第六页,,,
,dish,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/b1ec43b1_ce53_4bee_8275_a3bc006cfcee/mid_00390592_001.jpg,"rgb(96, 96, 96): 0.17; rgb(0, 32, 32): 0.16; rgb(0, 0, 32): 0.16; rgb(32, 32, 64): 0.15; rgb(64, 64, 96): 0.13; rgb(32, 64, 64): 0.12; rgb(96, 96, 128): 0.12"
,dish,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/c40e6396_490d_4888_b94d_a3bc006cecd7/mid_00390584_001.jpg,"rgb(64, 64, 64): 0.37; rgb(32, 32, 32): 0.26; rgb(0, 32, 64): 0.22; rgb(160, 192, 192): 0.16"
,dish,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/1fded030_eeb6_4c9d_85bf_a3bb017ad0b2/mid_00387193_001.jpg,"rgb(96, 96, 96): 0.39; rgb(64, 64, 64): 0.26; rgb(192, 192, 192): 0.20; rgb(192, 192, 224): 0.15"
,dish,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/2e28c308_ac03_41bb_a0ad_a3bc0069d624/mid_00389614_001.jpg,"rgb(0, 32, 64): 0.25; rgb(32, 64, 96): 0.19; rgb(160, 160, 160): 0.13; rgb(64, 96, 96): 0.12; rgb(96, 128, 128): 0.12; rgb(0, 0, 32): 0.10; rgb(32, 64, 64): 0.09"
,ewer,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/43cc92c2_a853_4d24_96d3_a3ba015a9b38/mid_00262394_001.jpg,"rgb(0, 0, 0): 0.41; rgb(224, 224, 224): 0.30; rgb(192, 192, 192): 0.16; rgb(32, 32, 32): 0.13"
,ewer,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/a7443c6f_087d_4a4e_a39f_a3bb017ac0e6/mid_00387185_001.jpg,"rgb(32, 32, 64): 0.47; rgb(64, 64, 64): 0.40; rgb(96, 96, 128): 0.13"
,ewer,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/774004ed_cd68_46d2_99a4_a3ba01656e9a/mid_00265155_001.jpg,"rgb(0, 0, 0): 0.38; rgb(224, 224, 224): 0.36; rgb(32, 32, 32): 0.16; rgb(0, 0, 32): 0.10"
,ewer,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_16/80c866df_d29d_43b4_95c3_a3bb0112f191/mid_00355725_001.jpg,"rgb(64, 96, 96): 0.24; rgb(224, 224, 224): 0.19; rgb(0, 32, 64): 0.17; rgb(32, 64, 96): 0.16; rgb(192, 192, 192): 0.12; rgb(96, 96, 96): 0.12"
,flask,https://media.britishmuseum.org/media/Repository/Documents/2014_10/8_15/0245d5dc_c785_4ba5_83c5_a3be01075f3b/mid_00442878_001.jpg,"rgb(128, 128, 128): 0.20; rgb(32, 32, 64): 0.18; rgb(64, 64, 96): 0.16; rgb(96, 96, 96): 0.13; rgb(32, 64, 64): 0.12; rgb(64, 64, 64): 0.12; rgb(64, 96, 96): 0.10"
,flask,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/b7030db8_854b_4d81_8b48_a3bb016be148/mid_00382294_001.jpg,"rgb(0, 0, 32): 0.39; rgb(32, 32, 32): 0.27; rgb(0, 0, 0): 0.21; rgb(0, 32, 32): 0.13"
,flask,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/9c22bd49_68a1_4861_a89a_a3bc006c93b4/mid_00390440_001.jpg,"rgb(0, 0, 0): 0.28; rgb(0, 0, 32): 0.28; rgb(224, 224, 224): 0.20; rgb(32, 32, 32): 0.16; rgb(192, 192, 192): 0.09"
,flask,https://media.britishmuseum.org/media/Repository/Documents/2014_10/8_15/785d5991_19b8_44d6_b066_a3be00fa8957/mid_00439081_001.jpg,"rgb(160, 160, 160): 0.17; rgb(64, 64, 96): 0.16; rgb(96, 96, 128): 0.15; rgb(128, 160, 160): 0.14; rgb(128, 128, 160): 0.13; rgb(96, 128, 128): 0.13; rgb(64, 96, 96): 0.13"
,flask,https://media.britishmuseum.org/media/Repository/Documents/2014_10/8_15/d5b43f3b_4b16_4f32_8092_a3be0106e8a4/mid_00442839_001.jpg,"rgb(32, 32, 64): 0.24; rgb(32, 64, 64): 0.18; rgb(96, 96, 96): 0.10; rgb(64, 64, 96): 0.09; rgb(0, 32, 32): 0.09; rgb(64, 64, 64): 0.08; rgb(0, 32, 64): 0.07; rgb(0, 0, 32): 0.07; rgb(64, 96, 96): 0.07"
,flower-pot-stand,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/7823895c_7ac3_46a1_ba5f_a3bb017a9cc7/mid_00387170_001.jpg,"rgb(32, 32, 64): 0.86; rgb(96, 96, 96): 0.14"
,guan,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_20/e5a54bb0_7208_400d_85e9_a3ba0156c935/mid_00261098_001.jpg,"rgb(0, 0, 0): 0.21; rgb(224, 224, 224): 0.14; rgb(96, 96, 128): 0.13; rgb(64, 64, 96): 0.12; rgb(160, 160, 160): 0.10; rgb(128, 128, 128): 0.08; rgb(128, 128, 160): 0.08; rgb(192, 192, 192): 0.08; rgb(96, 96, 96): 0.07"
,guan,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/eaa7079f_9129_4e16_81a7_a3ba015ce4e1/mid_00262834_001.jpg,"rgb(224, 224, 224): 0.91; rgb(192, 192, 192): 0.09"
,,,
,,,
,,,
第七页,,,
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_19/25fd26df_2b39_4dd8_9e0e_a3ba013a98b4/mid_00253307_001.jpg,"rgb(224, 224, 224): 0.47; rgb(0, 0, 0): 0.26; rgb(192, 192, 192): 0.15; rgb(0, 0, 32): 0.12"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/81922427_9adb_46c0_9acd_a3ba015f5939/mid_00263537_001.jpg,"rgb(224, 224, 224): 0.41; rgb(192, 192, 192): 0.21; rgb(160, 160, 160): 0.12; rgb(32, 32, 32): 0.10; rgb(0, 0, 0): 0.10; rgb(192, 192, 224): 0.07"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/9114b7f0_089a_4864_b04c_a3bc0069faf1/mid_00389632_001.jpg,"rgb(96, 96, 96): 0.43; rgb(128, 128, 128): 0.23; rgb(96, 96, 128): 0.23; rgb(128, 96, 128): 0.12"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/8c2b0108_5578_46c6_b0c4_a3ba015b24c0/mid_00262389_001.jpg,"rgb(0, 0, 0): 0.38; rgb(224, 224, 224): 0.29; rgb(32, 32, 32): 0.14; rgb(192, 192, 192): 0.11; rgb(160, 160, 160): 0.09"
,box,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/0816a976_9db6_41e7_9295_a3bb0179f0c0/mid_00387116_001.jpg,"rgb(96, 96, 96): 0.55; rgb(96, 96, 128): 0.15; rgb(192, 192, 192): 0.12; rgb(128, 128, 128): 0.10; rgb(64, 64, 96): 0.08"
,dish,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/4810dc10_65e8_4b12_b1ad_a3bc006cf899/mid_00390590_001.jpg,"rgb(64, 64, 64): 0.86; rgb(192, 192, 192): 0.14"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
第八页,,,
,guan,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_14/9e202294_fe23_497f_8eba_a3b700f681fc/mid_00076755_001.jpg,"rgb(224, 224, 224): 0.58; rgb(192, 192, 192): 0.34; rgb(192, 192, 224): 0.08"
,pot,https://media.britishmuseum.org/media/Repository/Documents/2014_10/16_14/3fc352d0_aaba_49dd_96be_a3c600e6bd67/mid_01015418_001.jpg,"rgb(32, 32, 32): 0.37; rgb(64, 64, 64): 0.24; rgb(32, 32, 64): 0.20; rgb(0, 0, 32): 0.19"
,pot,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_17/b720fc0f_1e2e_4064_814f_a3bb0124b0eb/mid_00359673_001.jpg,"rgb(224, 224, 224): 0.23; rgb(32, 64, 96): 0.23; rgb(128, 128, 128): 0.21; rgb(0, 32, 64): 0.19; rgb(64, 96, 128): 0.14"
,saucer,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/e0c85385_f91e_4200_879d_a3bc006d1b50/mid_00390556_001.jpg,"rgb(64, 64, 64): 0.49; rgb(64, 64, 96): 0.19; rgb(32, 64, 64): 0.13; rgb(96, 96, 96): 0.13; rgb(0, 32, 64): 0.07"
,saucer,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/dae9ae7a_9d72_472d_8028_a3bc00696899/mid_00389512_001.jpg,"rgb(32, 32, 32): 0.51; rgb(0, 32, 32): 0.25; rgb(32, 32, 64): 0.13; rgb(64, 64, 96): 0.11"
,spittoon,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/eae58bb4_4552_4fd7_8445_a3bc0069d2d5/mid_00389612_001.jpg,"rgb(0, 0, 32): 0.33; rgb(0, 0, 0): 0.29; rgb(32, 32, 32): 0.16; rgb(0, 32, 64): 0.14; rgb(0, 64, 96): 0.08"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/a798298f_f768_475a_ad26_a3bb017a1627/mid_00387088_001.jpg,"rgb(0, 0, 32): 0.32; rgb(128, 160, 160): 0.26; rgb(128, 128, 160): 0.23; rgb(32, 32, 32): 0.19"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_23/891c41e3_2300_4fe9_a1ac_a3bb017b4846/mid_00387350_001.jpg,"rgb(96, 96, 96): 0.54; rgb(64, 64, 64): 0.18; rgb(64, 64, 96): 0.18; rgb(64, 96, 96): 0.10"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/5712ebfd_03d8_4554_b047_a3bc006ca73a/mid_00390398_001.jpg,"rgb(32, 32, 32): 0.39; rgb(0, 0, 32): 0.27; rgb(0, 32, 32): 0.19; rgb(32, 32, 64): 0.16"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/430c8e17_176d_4b8e_9737_a3bc0068511e/mid_00389045_001.jpg,"rgb(32, 32, 32): 0.89; rgb(0, 0, 32): 0.11"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/bdf4b10f_765f_4c1a_80d4_a3bc006964b0/mid_00389560_001.jpg,"rgb(0, 0, 32): 0.36; rgb(0, 32, 32): 0.26; rgb(32, 32, 32): 0.18; rgb(0, 0, 0): 0.12; rgb(64, 64, 64): 0.07"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/e80a18b3_6d32_4320_852c_a3ba01606f72/mid_00263766_001.jpg,"rgb(224, 224, 224): 0.49; rgb(0, 0, 0): 0.24; rgb(192, 192, 192): 0.19; rgb(192, 192, 224): 0.08"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/c5581d16_8122_457b_a205_a3bb017a1619/mid_00387137_001.jpg,"rgb(64, 64, 96): 0.54; rgb(96, 96, 96): 0.27; rgb(96, 96, 128): 0.10; rgb(64, 64, 64): 0.08"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_16/b8a07fdb_9834_4c7d_82ff_a3c501099770/mid_00954543_001.jpg,"rgb(32, 32, 64): 0.34; rgb(64, 64, 96): 0.20; rgb(96, 96, 128): 0.13; rgb(128, 128, 128): 0.12; rgb(0, 0, 32): 0.11; rgb(96, 96, 96): 0.10"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/85c834a0_d05b_49cf_afde_a3bc006cb94e/mid_00390406_001.jpg,"rgb(32, 32, 32): 0.53; rgb(0, 0, 32): 0.34; rgb(64, 64, 64): 0.13"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/354c16e3_7c12_435f_bf2c_a3bb017a909e/mid_00387213_001.jpg,"rgb(128, 128, 128): 0.36; rgb(128, 128, 160): 0.29; rgb(96, 96, 128): 0.24; rgb(96, 128, 128): 0.11"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_22/e1b6a1f1_6686_42a0_b035_a3ba016c9f11/mid_00266985_001.jpg,"rgb(192, 192, 192): 0.31; rgb(224, 224, 224): 0.21; rgb(0, 0, 32): 0.19; rgb(0, 0, 0): 0.18; rgb(32, 32, 32): 0.11"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/e016857c_0685_4c58_bd38_a3bb017a9847/mid_00387217_001.jpg,"rgb(128, 128, 160): 0.42; rgb(96, 96, 128): 0.26; rgb(96, 128, 128): 0.14; rgb(128, 128, 128): 0.10; rgb(96, 96, 96): 0.07"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_20/8fb233d8_605c_4664_9b6d_a3ba015601be/mid_00260919_001.jpg,"rgb(192, 192, 192): 0.27; rgb(224, 224, 224): 0.25; rgb(32, 32, 32): 0.19; rgb(0, 0, 0): 0.19; rgb(160, 160, 160): 0.10"
,bowl,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/d80fa968_e128_4812_b47e_a3bb017a19f9/mid_00387139_001.jpg,"rgb(32, 32, 64): 0.56; rgb(64, 64, 64): 0.18; rgb(32, 64, 64): 0.17; rgb(96, 96, 96): 0.09"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/5310cec3_82ba_4c32_8b28_a3bb016c095a/mid_00382363_001.jpg,"rgb(32, 32, 32): 0.29; rgb(0, 0, 0): 0.29; rgb(0, 0, 32): 0.24; rgb(224, 224, 224): 0.17"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_11/10_17/d94179d6_aab2_413c_a270_a3df011f67c3/mid_01529482_001.jpg,"rgb(32, 32, 64): 0.23; rgb(160, 160, 160): 0.18; rgb(64, 64, 96): 0.16; rgb(0, 0, 32): 0.15; rgb(96, 96, 128): 0.14; rgb(128, 128, 160): 0.14"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/10820196_9f5d_4d4e_8a0b_a3bc00688e9d/mid_00389168_001.jpg,"rgb(0, 0, 32): 0.41; rgb(32, 32, 32): 0.21; rgb(0, 32, 32): 0.14; rgb(32, 32, 64): 0.13; rgb(0, 0, 0): 0.11"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/14b9f9d5_1362_4f47_a02c_a3ba015d362d/mid_00262915_001.jpg,"rgb(192, 192, 192): 0.21; rgb(128, 128, 160): 0.16; rgb(160, 160, 192): 0.15; rgb(224, 224, 224): 0.12; rgb(128, 128, 128): 0.09; rgb(96, 96, 128): 0.09; rgb(160, 160, 160): 0.09; rgb(96, 96, 96): 0.08"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_3/9f7c18c0_9207_41d5_86e0_a3c10035952d/mid_00592870_001.jpg,"rgb(32, 32, 32): 0.43; rgb(32, 32, 64): 0.34; rgb(64, 64, 96): 0.08; rgb(64, 64, 64): 0.07; rgb(32, 64, 64): 0.07"
,pot,https://media.britishmuseum.org/media/Repository/Documents/2014_10/16_14/8b4e19cc_2ae8_40bf_905c_a3c600e712c2/mid_01015498_001.jpg,"rgb(32, 32, 32): 0.28; rgb(64, 64, 64): 0.18; rgb(0, 0, 0): 0.13; rgb(32, 32, 64): 0.11; rgb(64, 64, 96): 0.09; rgb(0, 0, 32): 0.08; rgb(96, 96, 96): 0.07; rgb(96, 64, 96): 0.06"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/cd7b24d4_119d_4b6b_9a7e_a3bb016babcf/mid_00382321_001.jpg,"rgb(32, 32, 32): 0.30; rgb(0, 0, 0): 0.22; rgb(0, 0, 32): 0.20; rgb(0, 32, 64): 0.17; rgb(0, 32, 32): 0.11"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_11/2_14/333fe4c3_ea3f_4e5d_9fec_a3d700f38b73/mid_01086612_001.jpg,"rgb(64, 64, 96): 0.16; rgb(32, 32, 64): 0.14; rgb(64, 96, 96): 0.11; rgb(96, 96, 128): 0.11; rgb(32, 64, 64): 0.10; rgb(96, 96, 96): 0.10; rgb(64, 64, 64): 0.10; rgb(32, 32, 32): 0.09; rgb(96, 128, 128): 0.08"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/10_22/b0f6bf1e_680d_4a38_b6c2_a3c00179d5bd/mid_00570420_001.jpg,"rgb(0, 32, 32): 0.26; rgb(32, 64, 64): 0.25; rgb(0, 0, 32): 0.16; rgb(64, 64, 64): 0.16; rgb(32, 32, 64): 0.09; rgb(32, 32, 32): 0.07"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_21/f31bbc2e_b9f7_40de_b653_a3bb0168275d/mid_00381035_001.jpg,"rgb(0, 32, 32): 0.39; rgb(32, 32, 32): 0.15; rgb(32, 32, 64): 0.14; rgb(32, 64, 64): 0.11; rgb(64, 64, 64): 0.11; rgb(64, 64, 96): 0.10"
